,,,,,,,10/07/2026,RELATÓRIO ATUALIZADO CEARÁ,,,,,EM VERDE DATA APROVADA CLIENTE,EM LARANJA DATA NÃO APROVADA CLIENTE,10/07/2026,,,,,,,,,,
,EM VERMELHO CÓD. DA CARTELA NÃO LOCALIZADO,,,,,,10/07/2026 07:47:05,,DÚVIDA CLICA AQUI,,https://encurtador.com.br/2bDAO,,SEMPRE VERIFICAR O FILTRO PRAZO,,,,,,,,,,,,
Column 24,CARTELA,CLIENTE,CÓD. FILIAL,PEDIDO,CÓD. CLIENTE,CÓD. MARFIM,DESCRIÇÃO,TAMANHO,ORD. COMPRA,QTD. ABERTA,CÓD. OS ,DATA RECEB.,DT. ENTREGA,PRAZO,SITUAÇÃO DE ITENS,DATA SISTEMA,DATAS REPROGRAMADAS,APROVAÇÃO DO CLIENTE,CÓD. ALTERADO,CÓD. DO SISTEMA,POSIÇÃO NA PRODUÇÃO,PEDIDO NA EMPRESA EM DIAS,MARCA,LOTE,Column 23
1201,OK,DASS ITAPIPOCA,2,140270,1410857,95364,ATAC. M12183 6MM REFLEX COR 5860/1,115CM,15875047,40,15869264ADS0004595,29/06/2026,29/07/2026,19,,27/07/26,29/07/26,,#N/A,1410857,,11,ADIDAS,135256,
1202,OK,DASS ITAPIPOCA,2,140270,1410857,95364,ATAC. M12183 6MM REFLEX COR 5860/1,125CM,15875047,401,15869240ADS0004595,29/06/2026,29/07/2026,19,,27/07/26,29/07/26,,#N/A,1410857,,11,ADIDAS,135256,
1203,OK,DASS ITAPIPOCA,2,140270,1410857,95364,ATAC. M12183 6MM REFLEX COR 5860/1,125CM,15875047,400,15869255ADS0004595,29/06/2026,29/07/2026,19,,27/07/26,29/07/26,,#N/A,1410857,,11,ADIDAS,135256,
1204,OK,DASS ITAPIPOCA,2,140270,1410857,95364,ATAC. M12183 6MM REFLEX COR 5860/1,125CM,15875047,410,15869264ADS0004595,29/06/2026,29/07/2026,19,,27/07/26,29/07/26,,#N/A,1410857,,11,ADIDAS,135256,
1205,OK,DASS ITAPIPOCA,2,140270,1410857,95364,ATAC. M12183 6MM REFLEX COR 5860/1,130CM,15875047,120,15869240ADS0004595,29/06/2026,29/07/2026,19,,27/07/26,29/07/26,,#N/A,1410857,,11,ADIDAS,135256,
1206,OK,DASS ITAPIPOCA,2,140270,1410857,95364,ATAC. M12183 6MM REFLEX COR 5860/1,130CM,15875047,100,15869255ADS0004595,29/06/2026,29/07/2026,19,,27/07/26,29/07/26,,#N/A,1410857,,11,ADIDAS,135256,
1207,OK,DASS ITAPIPOCA,2,140270,1410857,95364,ATAC. M12183 6MM REFLEX COR 5860/1,130CM,15875047,110,15869264ADS0004595,29/06/2026,29/07/2026,19,,27/07/26,29/07/26,,#N/A,1410857,,11,ADIDAS,135256,
2532,OK,DILLY NORDESTE,225,140554,196338-100,70893,ATAC. M21020 6MM POLIESTER COR 100,100CM,489148,3,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-100,,4,SKECHERS,135329,
2533,OK,DILLY NORDESTE,225,140554,196338-100,70893,ATAC. M21020 6MM POLIESTER COR 100,100CM,489148,90,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-100,,4,SKECHERS,135329,
2534,OK,DILLY NORDESTE,225,140554,196338-100,70893,ATAC. M21020 6MM POLIESTER COR 100,100CM,489148,78,,06/07/2026,29/07/2026,19,,29/07/2026,#N/A,#N/A,#N/A,196338-100,,4,SKECHERS,135329,
2535,OK,DILLY NORDESTE,225,140554,196338-105,70893,ATAC. M21020 6MM POLIESTER COR 100,105CM,489148,4,,06/07/2026,29/07/2026,19,,29/07/2026,#N/A,#N/A,#N/A,196338-105,,4,SKECHERS,135329,
2536,OK,DILLY NORDESTE,225,140554,196338-105,70893,ATAC. M21020 6MM POLIESTER COR 100,105CM,489148,186,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-105,,4,SKECHERS,135329,
2537,OK,DILLY NORDESTE,225,140554,196338-105,70893,ATAC. M21020 6MM POLIESTER COR 100,105CM,489148,174,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-105,,4,SKECHERS,135329,
2538,OK,DILLY NORDESTE,225,140554,196338-110,70893,ATAC. M21020 6MM POLIESTER COR 100,110CM,489148,3,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-110,,4,SKECHERS,135329,
2539,OK,DILLY NORDESTE,225,140554,196338-110,70893,ATAC. M21020 6MM POLIESTER COR 100,110CM,489148,102,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-110,,4,SKECHERS,135329,
2540,OK,DILLY NORDESTE,225,140554,196338-110,70893,ATAC. M21020 6MM POLIESTER COR 100,110CM,489148,102,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-110,,4,SKECHERS,135329,
2541,OK,DILLY NORDESTE,225,140554,196338-115,70893,ATAC. M21020 6MM POLIESTER COR 100,115CM,489148,1,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-115,,4,SKECHERS,135329,
2542,OK,DILLY NORDESTE,225,140554,196338-115,70893,ATAC. M21020 6MM POLIESTER COR 100,115CM,489148,24,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-115,,4,SKECHERS,135329,
2543,OK,DILLY NORDESTE,225,140554,196338-115,70893,ATAC. M21020 6MM POLIESTER COR 100,115CM,489148,18,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-115,,4,SKECHERS,135329,
2544,OK,DILLY NORDESTE,225,140555,196338-110,70893,ATAC. M21020 6MM POLIESTER COR 100,110CM,489149,3,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-110,,4,SKECHERS,135328,
2545,OK,DILLY NORDESTE,225,140555,196338-110,70893,ATAC. M21020 6MM POLIESTER COR 100,110CM,489149,90,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-110,,4,SKECHERS,135328,
2546,OK,DILLY NORDESTE,225,140555,196338-110,70893,ATAC. M21020 6MM POLIESTER COR 100,110CM,489149,90,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-110,,4,SKECHERS,135328,
2547,OK,DILLY NORDESTE,225,140555,196338-115,70893,ATAC. M21020 6MM POLIESTER COR 100,115CM,489149,4,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-115,,4,SKECHERS,135328,
2548,OK,DILLY NORDESTE,225,140555,196338-115,70893,ATAC. M21020 6MM POLIESTER COR 100,115CM,489149,180,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-115,,4,SKECHERS,135328,
2549,OK,DILLY NORDESTE,225,140555,196338-115,70893,ATAC. M21020 6MM POLIESTER COR 100,115CM,489149,174,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-115,,4,SKECHERS,135328,
2550,OK,DILLY NORDESTE,225,140555,196338-120,70893,ATAC. M21020 6MM POLIESTER COR 100,120CM,489149,3,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-120,,4,SKECHERS,135328,
2551,OK,DILLY NORDESTE,225,140555,196338-120,70893,ATAC. M21020 6MM POLIESTER COR 100,120CM,489149,120,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-120,,4,SKECHERS,135328,
2552,OK,DILLY NORDESTE,225,140555,196338-120,70893,ATAC. M21020 6MM POLIESTER COR 100,120CM,489149,114,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-120,,4,SKECHERS,135328,
2553,OK,DILLY NORDESTE,225,140555,196338-125,70893,ATAC. M21020 6MM POLIESTER COR 100,125CM,489149,2,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-125,,4,SKECHERS,135328,
2554,OK,DILLY NORDESTE,225,140555,196338-125,70893,ATAC. M21020 6MM POLIESTER COR 100,125CM,489149,42,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-125,,4,SKECHERS,135328,
2555,OK,DILLY NORDESTE,225,140555,196338-125,70893,ATAC. M21020 6MM POLIESTER COR 100,125CM,489149,30,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-125,,4,SKECHERS,135328,
2556,OK,DILLY NORDESTE,225,140556,196338-105,70893,ATAC. M21020 6MM POLIESTER COR 100,105CM,489150,3,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-105,,4,SKECHERS,135327,
2557,OK,DILLY NORDESTE,225,140556,196338-105,70893,ATAC. M21020 6MM POLIESTER COR 100,105CM,489150,96,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-105,,4,SKECHERS,135327,
2558,OK,DILLY NORDESTE,225,140556,196338-105,70893,ATAC. M21020 6MM POLIESTER COR 100,105CM,489150,90,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-105,,4,SKECHERS,135327,
2559,OK,DILLY NORDESTE,225,140556,196338-110,70893,ATAC. M21020 6MM POLIESTER COR 100,110CM,489150,4,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-110,,4,SKECHERS,135327,
2560,OK,DILLY NORDESTE,225,140556,196338-110,70893,ATAC. M21020 6MM POLIESTER COR 100,110CM,489150,180,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-110,,4,SKECHERS,135327,
2561,OK,DILLY NORDESTE,225,140556,196338-110,70893,ATAC. M21020 6MM POLIESTER COR 100,110CM,489150,174,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-110,,4,SKECHERS,135327,
2562,OK,DILLY NORDESTE,225,140556,196338-115,70893,ATAC. M21020 6MM POLIESTER COR 100,115CM,489150,3,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-115,,4,SKECHERS,135327,
2563,OK,DILLY NORDESTE,225,140556,196338-115,70893,ATAC. M21020 6MM POLIESTER COR 100,115CM,489150,120,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-115,,4,SKECHERS,135327,
2564,OK,DILLY NORDESTE,225,140556,196338-115,70893,ATAC. M21020 6MM POLIESTER COR 100,115CM,489150,108,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-115,,4,SKECHERS,135327,
2565,OK,DILLY NORDESTE,225,140556,196338-120,70893,ATAC. M21020 6MM POLIESTER COR 100,120CM,489150,2,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-120,,4,SKECHERS,135327,
2566,OK,DILLY NORDESTE,225,140556,196338-120,70893,ATAC. M21020 6MM POLIESTER COR 100,120CM,489150,36,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-120,,4,SKECHERS,135327,
2567,OK,DILLY NORDESTE,225,140556,196338-120,70893,ATAC. M21020 6MM POLIESTER COR 100,120CM,489150,24,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-120,,4,SKECHERS,135327,
2568,OK,DILLY NORDESTE,225,140557,196338-100,70893,ATAC. M21020 6MM POLIESTER COR 100,100CM,489151,3,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-100,,4,SKECHERS,135326,
2569,OK,DILLY NORDESTE,225,140557,196338-100,70893,ATAC. M21020 6MM POLIESTER COR 100,100CM,489151,150,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-100,,4,SKECHERS,135326,
2570,OK,DILLY NORDESTE,225,140557,196338-105,70893,ATAC. M21020 6MM POLIESTER COR 100,105CM,489151,4,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-105,,4,SKECHERS,135326,
2571,OK,DILLY NORDESTE,225,140557,196338-105,70893,ATAC. M21020 6MM POLIESTER COR 100,105CM,489151,306,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-105,,4,SKECHERS,135326,
2572,OK,DILLY NORDESTE,225,140557,196338-110,70893,ATAC. M21020 6MM POLIESTER COR 100,110CM,489151,3,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-110,,4,SKECHERS,135326,
2573,OK,DILLY NORDESTE,225,140557,196338-110,70893,ATAC. M21020 6MM POLIESTER COR 100,110CM,489151,180,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-110,,4,SKECHERS,135326,
2574,OK,DILLY NORDESTE,225,140557,196338-115,70893,ATAC. M21020 6MM POLIESTER COR 100,115CM,489151,1,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-115,,4,SKECHERS,135326,
2575,OK,DILLY NORDESTE,225,140557,196338-115,70893,ATAC. M21020 6MM POLIESTER COR 100,115CM,489151,24,,06/07/2026,29/07/2026,19,,29/07/26,#N/A,#N/A,#N/A,196338-115,,4,SKECHERS,135326,
424,OK,DASS ITAPIPOCA,2,139253,1370216,91368,FITA M31134 C/GOMA POLIESTER COR 100 / COR 765,12MM,15773271,2560,0,01/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1370216,,39,ADIDAS,134111,
425,OK,DASS ITAPIPOCA,2,139253,1370220,92401,FITA MFGP C/ GOMA POLIESTER COR 219,16MM,15773271,2200,0,01/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1370220,,39,ADIDAS,134111,
713,OK,DASS ITAPIPOCA,2,139593,1430151,76062,FITA MFGP POLIESTER COR 938,10MM,15811425,80,0,11/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1430151,,29,NEW BALANCE,134689,
714,OK,DASS ITAPIPOCA,2,139593,1430131,77940,FITA MFGP POLIESTER COR 4220,10MM,15811425,50,0,11/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1430131,,29,NEW BALANCE,134689,
715,OK,DASS ITAPIPOCA,2,139593,1190505,84045,FITA MFGP POLIESTER COR 4767,10MM,15811425,60,0,11/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1190505,,29,NEW BALANCE,134689,
716,OK,DASS ITAPIPOCA,2,139593,1430379,94470,FITA MFGP POLIESTER COR 4041,10MM,15811425,50,0,11/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1430379,,29,NEW BALANCE,134689,
717,OK,DASS ITAPIPOCA,2,139593,1417460,95084,FITA M31140 POLIESTER COR 6185 / COR 102,10MM,15811425,1430,0,11/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1417460,,29,NEW BALANCE,134689,
718,OK,DASS ITAPIPOCA,2,139594,1190505,84045,FITA MFGP POLIESTER COR 4767,10MM,15814230,150,0,11/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1190505,,29,NEW BALANCE,134690,
1313,OK,DASS ITAPIPOCA,2,140273,1215467,73237,ATAC. M6034 8MM ALPINA COR 2001,125CM,15874627,81,15870814ITA0360364,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1215467,,11,ADIDAS,135259,
1314,OK,DASS ITAPIPOCA,2,140273,1215467,73237,ATAC. M6034 8MM ALPINA COR 2001,125CM,15874627,80,15870817ITA0360364,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1215467,,11,ADIDAS,135259,
1315,OK,DASS ITAPIPOCA,2,140273,1215467,73237,ATAC. M6034 8MM ALPINA COR 2001,125CM,15874627,132,15870832ITA0360367,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1215467,,11,ADIDAS,135259,
1316,OK,DASS ITAPIPOCA,2,140273,1215467,73237,ATAC. M6034 8MM ALPINA COR 2001,125CM,15874627,130,15870835ITA0360367,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1215467,,11,ADIDAS,135259,
1317,OK,DASS ITAPIPOCA,2,140273,1215467,73237,ATAC. M6034 8MM ALPINA COR 2001,135CM,15874627,261,15870814ITA0360364,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1215467,,11,ADIDAS,135259,
1318,OK,DASS ITAPIPOCA,2,140273,1215467,73237,ATAC. M6034 8MM ALPINA COR 2001,135CM,15874627,314,15870817ITA0360364,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1215467,,11,ADIDAS,135259,
1319,OK,DASS ITAPIPOCA,2,140273,1215467,73237,ATAC. M6034 8MM ALPINA COR 2001,135CM,15874627,331,15870832ITA0360367,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1215467,,11,ADIDAS,135259,
1320,OK,DASS ITAPIPOCA,2,140273,1215467,73237,ATAC. M6034 8MM ALPINA COR 2001,135CM,15874627,348,15870835ITA0360367,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1215467,,11,ADIDAS,135259,
1321,OK,DASS ITAPIPOCA,2,140273,1215467,73237,ATAC. M6034 8MM ALPINA COR 2001,140CM,15874627,23,15870814ITA0360364,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1215467,,11,ADIDAS,135259,
1322,OK,DASS ITAPIPOCA,2,140273,1215467,73237,ATAC. M6034 8MM ALPINA COR 2001,140CM,15874627,10,15870832ITA0360367,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1215467,,11,ADIDAS,135259,
1323,OK,DASS ITAPIPOCA,2,140273,1215467,73237,ATAC. M6034 8MM ALPINA COR 2001,140CM,15874627,28,15870835ITA0360367,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1215467,,11,ADIDAS,135259,
1324,OK,DASS ITAPIPOCA,2,140273,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,125CM,15874627,155,15870820ITA0360361,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1215468,,11,ADIDAS,135259,
1325,OK,DASS ITAPIPOCA,2,140273,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,125CM,15874627,120,15870823ITA0360361,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1215468,,11,ADIDAS,135259,
1326,OK,DASS ITAPIPOCA,2,140273,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,125CM,15874627,110,15870826ITA0360361,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1215468,,11,ADIDAS,135259,
1327,OK,DASS ITAPIPOCA,2,140273,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,125CM,15874627,77,15870829ITA0360361,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1215468,,11,ADIDAS,135259,
1328,OK,DASS ITAPIPOCA,2,140273,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,125CM,15874627,15,15870802ITA0360363,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1215468,,11,ADIDAS,135259,
1329,OK,DASS ITAPIPOCA,2,140273,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,135CM,15874627,351,15870820ITA0360361,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1215468,,11,ADIDAS,135259,
1330,OK,DASS ITAPIPOCA,2,140273,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,135CM,15874627,350,15870823ITA0360361,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1215468,,11,ADIDAS,135259,
1331,OK,DASS ITAPIPOCA,2,140273,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,135CM,15874627,340,15870826ITA0360361,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1215468,,11,ADIDAS,135259,
1332,OK,DASS ITAPIPOCA,2,140273,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,135CM,15874627,379,15870829ITA0360361,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1215468,,11,ADIDAS,135259,
1333,OK,DASS ITAPIPOCA,2,140273,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,135CM,15874627,112,15870802ITA0360363,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1215468,,11,ADIDAS,135259,
1334,OK,DASS ITAPIPOCA,2,140273,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,135CM,15874627,114,15870805ITA0360363,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1215468,,11,ADIDAS,135259,
1335,OK,DASS ITAPIPOCA,2,140273,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,140CM,15874627,10,15870820ITA0360361,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1215468,,11,ADIDAS,135259,
1336,OK,DASS ITAPIPOCA,2,140273,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,140CM,15874627,221,15870802ITA0360363,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1215468,,11,ADIDAS,135259,
1337,OK,DASS ITAPIPOCA,2,140273,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,140CM,15874627,262,15870805ITA0360363,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1215468,,11,ADIDAS,135259,
1338,OK,DASS ITAPIPOCA,2,140273,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,145CM,15874627,62,15870802ITA0360363,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1215468,,11,ADIDAS,135259,
1339,OK,DASS ITAPIPOCA,2,140273,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,145CM,15874627,72,15870805ITA0360363,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1215468,,11,ADIDAS,135259,
1340,OK,DASS ITAPIPOCA,2,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,130CM,15875153,253,15870705ITA0360331,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,841052,,11,ADIDAS,135260,
1341,OK,DASS ITAPIPOCA,2,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,130CM,15875153,240,15870708ITA0360331,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,841052,,11,ADIDAS,135260,
1342,OK,DASS ITAPIPOCA,2,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,130CM,15875153,240,15870711ITA0360331,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,841052,,11,ADIDAS,135260,
1343,OK,DASS ITAPIPOCA,2,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,130CM,15875153,240,15870714ITA0360331,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,841052,,11,ADIDAS,135260,
1344,OK,DASS ITAPIPOCA,2,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,130CM,15875153,240,15870717ITA0360331,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,841052,,11,ADIDAS,135260,
1345,OK,DASS ITAPIPOCA,2,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,130CM,15875153,240,15870720ITA0360331,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,841052,,11,ADIDAS,135260,
1346,OK,DASS ITAPIPOCA,2,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,130CM,15875153,300,15870723ITA0360331,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,841052,,11,ADIDAS,135260,
1347,OK,DASS ITAPIPOCA,2,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,135CM,15875153,310,15870705ITA0360331,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,841052,,11,ADIDAS,135260,
1348,OK,DASS ITAPIPOCA,2,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,135CM,15875153,310,15870708ITA0360331,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,841052,,11,ADIDAS,135260,
1349,OK,DASS ITAPIPOCA,2,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,135CM,15875153,310,15870711ITA0360331,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,841052,,11,ADIDAS,135260,
1350,OK,DASS ITAPIPOCA,2,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,135CM,15875153,310,15870714ITA0360331,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,841052,,11,ADIDAS,135260,
1351,OK,DASS ITAPIPOCA,2,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,135CM,15875153,310,15870717ITA0360331,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,841052,,11,ADIDAS,135260,
1352,OK,DASS ITAPIPOCA,2,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,135CM,15875153,290,15870720ITA0360331,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,841052,,11,ADIDAS,135260,
1353,OK,DASS ITAPIPOCA,2,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,135CM,15875153,335,15870723ITA0360331,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,841052,,11,ADIDAS,135260,
1354,OK,DASS ITAPIPOCA,2,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,140CM,15875153,12,15870705ITA0360331,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,841052,,11,ADIDAS,135260,
1355,OK,DASS ITAPIPOCA,2,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,140CM,15875153,10,15870708ITA0360331,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,841052,,11,ADIDAS,135260,
1356,OK,DASS ITAPIPOCA,2,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,140CM,15875153,10,15870711ITA0360331,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,841052,,11,ADIDAS,135260,
1357,OK,DASS ITAPIPOCA,2,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,140CM,15875153,10,15870714ITA0360331,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,841052,,11,ADIDAS,135260,
1358,OK,DASS ITAPIPOCA,2,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,140CM,15875153,10,15870717ITA0360331,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,841052,,11,ADIDAS,135260,
1359,OK,DASS ITAPIPOCA,2,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,140CM,15875153,14,15870720ITA0360331,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,841052,,11,ADIDAS,135260,
1360,OK,DASS ITAPIPOCA,2,140274,1330247,92339,ATAC. M12109 8MM POLIESTER COR 5936,140CM,15875153,120,15870952ADS0004578,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1330247,,11,ADIDAS,135260,
1361,OK,DASS ITAPIPOCA,2,140274,1330247,92339,ATAC. M12109 8MM POLIESTER COR 5936,140CM,15875153,120,15870955ADS0004578,29/06/2026,03/08/2026,24,,03/08/26,#N/A,#N/A,#N/A,1330247,,11,ADIDAS,135260,
